en,fr
"They intently observe both Trainers and Pokémon. Apparently, they are looking at something that only Gothita can see.",Fixe les Pokémon et les Dresseurs du regard comme s’il y avait quelque chose que personne d’autre ne pouvait voir.
"According to many old tales, it creates friends for itself by controlling sleeping children on starry nights.",On dit qu’ils apparaissent les nuits étoilées et manipulent les enfants pour jouer avec eux.
They can predict the future from the placement and movement of the stars. They can see Trainers’ life spans.,Prédit l’avenir à partir de la position et du mouvement des étoiles. Perçoit aussi l’espérance de vie des Dresseurs.
They drive away attackers by unleashing psychic power. They can use telepathy to talk with others.,Ils repoussent leurs assaillants avec leurs pouvoirs psychiques et communiquent entre eux par télépathie.
"When their two divided brains think the same thoughts, their psychic power is maximized.",Il dégage le maximum de sa puissance psychique quand ses deux cerveaux réfléchissent à la même chose.
"When Reuniclus shake hands, a network forms between their brains, increasing their psychic power.","Quand ils se tiennent par la main, leurs cerveaux forment un réseau qui démultiplie leurs pouvoirs psychiques."
"They are better at swimming than flying, and they happily eat their favorite food, peat moss, as they dive underwater.","Un Pokémon doué pour la plongée qui passe son temps sous l’eau à chercher des sphaignes, son plat préféré."
Swanna start to dance at dusk. The one dancing in the middle is the leader of the flock.,Ils se mettent à danser à la tombée de la nuit. Le Lakmécygne qui danse au centre est le chef de la troupe.
"It exhales cold air that is at –58 degrees Fahrenheit. When it’s in a warm place, it shrinks little by little.",Son souffle glacé descend jusqu’à -50 °C. Il fond peu à peu quand il se retrouve dans un endroit chaud.
It sprays its enemies with grains of ice to freeze them. Most Vanillish in Alola are smaller than average.,Il souffle des particules de glace pour geler ses ennemis. Les Sorboul d’Alola sont plus petits que la moyenne.
"It blasts blizzards from its two mouths. It can create snow anywhere, so it gets a lot of love from skiers and snowboarders.",Ses deux bouches peuvent souffler du blizzard. Sa capacité à créer de la neige à volonté le rend populaire auprès des skieurs et snowboarders.
The turning of the seasons changes the color and scent of this Pokémon’s fur. People use it to mark the seasons.,"Quand la saison change, il change de pelage et d’odeur. Un Pokémon qui annonce le passage des saisons."
"They migrate according to the seasons, so some people call Sawsbuck the harbingers of spring.",Il change d’habitat selon les saisons. Certains disent même qu’il est celui qui apporte le printemps.
"They store up electricity to fly through the air. When thunder cracks at night, sometimes there are almost enough of them to blot out the sky.","Il plane dans les airs une fois qu’il est chargé en électricité. Les nuits où le tonnerre gronde, des centaines d’Emolga se regroupent dans le ciel."
For some reason they evolve when they receive electrical energy while they are attacking Shelmet.,"Pour une raison inconnue, ce Pokémon évolue s’il subit une décharge électrique pendant qu’il attaque un Escargaume."
These Pokémon evolve by wearing the shell covering of a Shelmet. The steel armor protects their whole body.,Un Pokémon qui a évolué en portant la carapace d’un Escargaume. Une armure de fer protège tout son corps.
"It lures Pokémon with its pattern that looks just like a Poké Ball, then releases poison spores.","Son apparence de Poké Ball trompe ses ennemis, qu’il étourdit à l’aide de ses spores empoisonnées."
"It lures prey close by dancing and waving its arm caps, which resemble Poké Balls, in a swaying motion.",Il danse en faisant tournoyer les coupoles en forme de Poké Ball de ses bras pour attirer ses proies.
It wraps its veillike arms and legs around prey swimming by and drags them down to the depths of the ocean.,"Il enroule ses membres en forme de voiles autour de ses proies, puis les entraîne dans les abysses."
"Jellicent is always hanging around fancy cruise ships and tankers, hoping to drag away its prey.","On le trouve souvent près des bateaux de croisière et des pétroliers, où il cherche des proies à entraîner dans les abysses."
"Fishermen take them along on long voyages, because if you have an Alomomola with you, there’ll be no need for a doctor or medicine.",Ses talents de guérisseur sont tels que les marins l’emportent quand ils embarquent pour une longue traversée.
"They attach themselves to large-bodied Pokémon and absorb static electricity, which they store in an electric pouch.",Il s’accroche aux Pokémon plus grands et aspire leur électricité statique. Il la stocke dans ses poches-accus.
"When attacked, they create an electric barrier by spitting out many electrically charged threads.","Quand on l’attaque, il projette une multitude de fils électrifiés pour créer une barrière électrique."
It absorbs the iron it finds in the rock while clinging to the ceiling. It shoots spikes when in danger.,Il s’accroche aux parois des grottes et en absorbe les minéraux. Il projette ses épines en cas de danger.
"They attach themselves to cave ceilings, firing steel spikes at targets passing beneath them.",Il s’accroche aux plafonds des grottes et attaque les proies qui passent en dessous avec ses épines d’acier.
The two minigears that mesh together are predetermined. Each will rebound from other minigears without meshing.,La compatibilité entre ses deux rouages est prédéterminée. Ceux-ci ne se fixeront à aucun autre.
"A minigear and big gear comprise its body. If the minigear it launches at a foe doesn’t return, it will die.",Le plus grand des rouages projette le plus petit pour attaquer. Ce dernier risque de dépérir s’il ne revient pas.
Its red core functions as an energy tank. It fires the charged energy through its spikes into an area.,Son noyau rouge lui permet d’accumuler de l’énergie qu’il projette ensuite aux alentours grâce à ses pics.
"One alone can emit only a trickle of electricity, so a group of them gathers to unleash a powerful electric shock.","Tout seul, il ne dégage pas beaucoup d’électricité. Mais un banc d’Anchwatt produit des décharges surpuissantes."
"These Pokémon have a big appetite. When they spot their prey, they attack it and paralyze it with electricity.",Un Pokémon doté d’un gros appétit. Il paralyse ses proies avec des décharges électriques avant de les manger.
They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.,Il peut sortir de l’eau à la force de ses bras pour attraper des proies sur la rive. Il retourne à l’eau en un instant.
It controls tremendous psychic power. Most reports of alien sightings are actually just people mistaking Elgyem for an alien.,Il possède de redoutables pouvoirs psychiques. La plupart des signalements d’extraterrestres correspondent à des Lewsor qui se promènent.
"With its psychic powers, it rewrites its opponents’ memories. You, too, may have already had your memories rewritten.","Il peut modifier les souvenirs avec ses pouvoirs psychiques. Vous ne le savez pas encore, mais vous avez peut-être déjà tout oublié..."
"Litwick shines a light that absorbs the life energy of people and Pokémon, which becomes the fuel that it burns.",Sa flamme brûle en consumant l’énergie vitale des gens et des Pokémon.
